"user_id","average_day_between_orders","total_orders","total_items_purchased","reorder_ratio","cluster","segment"
143758,14.00,4,32,0.3750,2,The Newcomer
143759,18.00,11,65,0.2615,2,The Newcomer
143760,30.00,4,32,0.0938,0,Potential Churn
143761,7.00,22,80,0.3875,2,The Newcomer
143762,7.00,25,204,0.6667,1,The Loyalist
143763,30.00,7,78,0.4359,0,Potential Churn
143764,8.00,19,58,0.4310,2,The Newcomer
143765,30.00,6,75,0.3200,0,Potential Churn
143766,21.00,9,78,0.5385,0,Potential Churn
143767,2.00,53,354,0.7175,1,The Loyalist
143768,2.00,99,941,0.7279,1,The Loyalist
143769,30.00,12,86,0.2209,0,Potential Churn
143770,16.00,26,189,0.6032,1,The Loyalist
143771,30.00,7,58,0.2759,0,Potential Churn
143772,8.00,53,404,0.8020,1,The Loyalist
143773,5.00,7,63,0.4603,2,The Newcomer
143774,3.00,98,559,0.8497,1,The Loyalist
143775,18.00,8,92,0.5435,2,The Newcomer
143776,30.00,3,17,0.0000,0,Potential Churn
143777,28.00,4,87,0.5517,0,Potential Churn
143778,7.00,14,360,0.4722,1,The Loyalist
143779,9.00,8,57,0.2632,2,The Newcomer
143780,7.00,11,53,0.3774,2,The Newcomer
143781,28.00,10,112,0.5357,0,Potential Churn
143782,7.00,3,59,0.0508,2,The Newcomer
143783,30.00,8,21,0.6190,0,Potential Churn
143784,15.00,20,426,0.6291,1,The Loyalist
143785,15.00,23,681,0.5947,1,The Loyalist
143786,30.00,5,37,0.0811,0,Potential Churn
143787,4.00,19,304,0.3651,1,The Loyalist
143788,7.00,46,574,0.5366,1,The Loyalist
143789,3.00,38,520,0.7981,1,The Loyalist
143790,28.00,18,34,0.6765,0,Potential Churn
143791,2.00,16,102,0.3137,2,The Newcomer
143792,30.00,8,73,0.1644,0,Potential Churn
143793,9.00,78,722,0.7853,1,The Loyalist
143794,8.00,23,212,0.4292,1,The Loyalist
143795,7.00,5,11,0.3636,2,The Newcomer
143796,6.00,18,193,0.4922,1,The Loyalist
143797,15.00,3,52,0.2308,2,The Newcomer
143798,30.00,4,52,0.1923,0,Potential Churn
143799,30.00,4,59,0.4407,0,Potential Churn
143800,6.00,4,32,0.3125,2,The Newcomer
143801,6.00,3,33,0.0000,2,The Newcomer
143802,27.00,4,36,0.3611,0,Potential Churn
143803,12.00,20,121,0.6116,1,The Loyalist
143804,24.00,5,46,0.3696,0,Potential Churn
143805,30.00,39,560,0.5839,1,The Loyalist
143806,28.00,6,58,0.3621,0,Potential Churn
143807,7.00,3,39,0.1538,2,The Newcomer
143808,18.00,17,512,0.6426,1,The Loyalist
143809,30.00,9,118,0.5424,0,Potential Churn
143810,7.00,3,43,0.1395,2,The Newcomer
143811,7.00,22,120,0.3833,1,The Loyalist
143812,15.00,6,73,0.3014,2,The Newcomer
143813,6.00,29,86,0.6744,1,The Loyalist
143814,30.00,5,130,0.4077,0,Potential Churn
143815,10.00,6,31,0.1935,2,The Newcomer
143816,30.00,3,27,0.3333,0,Potential Churn
143817,3.00,63,419,0.8019,1,The Loyalist
143818,15.00,21,180,0.6889,1,The Loyalist
143819,18.00,5,24,0.4167,2,The Newcomer
143820,2.00,11,37,0.5405,2,The Newcomer
143821,9.00,11,99,0.5354,2,The Newcomer
143822,8.00,3,13,0.0769,2,The Newcomer
143823,27.00,3,3,0.0000,0,Potential Churn
143824,9.00,9,102,0.3922,2,The Newcomer
143825,20.00,25,343,0.6035,1,The Loyalist
143826,26.00,12,17,0.6471,0,Potential Churn
143827,30.00,16,111,0.6486,0,Potential Churn
143828,23.00,10,68,0.3676,0,Potential Churn
143829,23.00,16,121,0.6281,1,The Loyalist
143830,13.00,3,44,0.3636,2,The Newcomer
143831,14.00,43,686,0.8367,1,The Loyalist
143832,30.00,10,66,0.1061,0,Potential Churn
143833,5.00,13,71,0.3944,2,The Newcomer
143834,2.00,3,22,0.2727,2,The Newcomer
143835,15.00,8,56,0.5893,2,The Newcomer
143836,1.00,39,350,0.7400,1,The Loyalist
143837,22.00,4,73,0.1644,0,Potential Churn
143838,7.00,3,51,0.3333,2,The Newcomer
143839,24.00,4,51,0.2549,0,Potential Churn
143840,1.00,86,361,0.6953,1,The Loyalist
143841,10.00,8,84,0.6071,2,The Newcomer
143842,30.00,4,58,0.2414,0,Potential Churn
143843,24.00,29,498,0.7088,1,The Loyalist
143844,3.00,3,8,0.1250,2,The Newcomer
143845,8.00,7,68,0.3382,2,The Newcomer
143846,9.00,8,21,0.3333,2,The Newcomer
143847,9.00,8,73,0.3288,2,The Newcomer
143848,3.00,21,344,0.7529,1,The Loyalist
143849,18.00,11,92,0.3587,2,The Newcomer
143850,17.00,8,133,0.6090,1,The Loyalist
143851,24.00,8,59,0.5254,0,Potential Churn
143852,5.00,31,576,0.5434,1,The Loyalist
143853,3.00,33,522,0.5843,1,The Loyalist
143854,7.00,20,241,0.8133,1,The Loyalist
143855,29.00,5,53,0.1132,0,Potential Churn
143856,24.00,4,49,0.1633,0,Potential Churn
143857,20.00,27,221,0.4796,1,The Loyalist
143858,19.00,12,286,0.7483,1,The Loyalist
143859,30.00,3,36,0.1944,0,Potential Churn
143860,5.00,21,215,0.4465,1,The Loyalist
143861,28.00,3,22,0.1364,0,Potential Churn
143862,4.00,13,137,0.5255,1,The Loyalist
143863,9.00,18,153,0.4444,1,The Loyalist
143864,25.00,13,125,0.4160,0,Potential Churn
143865,13.00,3,36,0.1111,2,The Newcomer
143866,21.00,19,134,0.4851,1,The Loyalist
143867,19.00,3,32,0.1875,0,Potential Churn
143868,20.00,5,31,0.3871,0,Potential Churn
143869,13.00,4,46,0.5000,2,The Newcomer
143870,7.00,16,95,0.7684,1,The Loyalist
143871,4.00,8,114,0.2895,2,The Newcomer
143872,30.00,7,144,0.3333,0,Potential Churn
143873,8.00,4,87,0.2299,2,The Newcomer
143874,29.00,9,36,0.3333,0,Potential Churn
143875,7.00,23,94,0.6809,1,The Loyalist
143876,23.00,8,62,0.1452,0,Potential Churn
143877,10.00,4,30,0.0667,2,The Newcomer
143878,16.00,32,371,0.2884,1,The Loyalist
143879,10.00,19,249,0.6908,1,The Loyalist
143880,7.00,6,27,0.1481,2,The Newcomer
143881,30.00,10,59,0.1186,0,Potential Churn
143882,12.00,8,82,0.6098,2,The Newcomer
143883,30.00,6,60,0.2500,0,Potential Churn
143884,30.00,13,136,0.4118,0,Potential Churn
143885,6.00,43,370,0.7027,1,The Loyalist
143886,8.00,9,94,0.3723,2,The Newcomer
143887,16.00,6,18,0.6111,2,The Newcomer
143888,11.00,8,133,0.4286,2,The Newcomer
143889,18.00,13,102,0.4608,2,The Newcomer
143890,2.00,15,144,0.3056,2,The Newcomer
143891,1.00,92,790,0.5937,1,The Loyalist
143892,4.00,15,81,0.2469,2,The Newcomer
143893,8.00,7,15,0.8000,2,The Newcomer
143894,11.00,22,267,0.7790,1,The Loyalist
143895,25.00,18,59,0.4068,0,Potential Churn
143896,30.00,4,56,0.4286,0,Potential Churn
143897,14.00,8,152,0.4408,2,The Newcomer
143898,26.00,4,54,0.2222,0,Potential Churn
143899,4.00,39,262,0.5382,1,The Loyalist
143900,30.00,4,17,0.2353,0,Potential Churn
143901,30.00,9,63,0.2698,0,Potential Churn
143902,2.00,6,68,0.0882,2,The Newcomer
143903,21.00,4,35,0.3429,0,Potential Churn
143904,13.00,50,611,0.5876,1,The Loyalist
143905,9.00,11,164,0.4817,1,The Loyalist
143906,7.00,53,845,0.7136,1,The Loyalist
143907,18.00,7,55,0.3091,2,The Newcomer
143908,18.00,10,56,0.3214,2,The Newcomer
143909,29.00,6,18,0.7222,0,Potential Churn
143910,8.00,4,29,0.2069,2,The Newcomer
143911,30.00,5,69,0.2899,0,Potential Churn
143912,1.00,3,20,0.0500,2,The Newcomer
143913,30.00,5,32,0.3750,0,Potential Churn
143914,22.00,12,148,0.4324,0,Potential Churn
143915,4.00,4,64,0.2969,2,The Newcomer
143916,2.00,13,52,0.6923,1,The Loyalist
143917,13.00,7,158,0.3101,2,The Newcomer
143918,8.00,4,20,0.2500,2,The Newcomer
143919,20.00,5,11,0.1818,0,Potential Churn
143920,8.00,28,175,0.4343,1,The Loyalist
143921,20.00,3,69,0.4058,0,Potential Churn
143922,30.00,8,196,0.5867,0,Potential Churn
143923,30.00,4,33,0.3636,0,Potential Churn
143924,30.00,17,61,0.5410,0,Potential Churn
143925,30.00,7,74,0.5811,0,Potential Churn
143926,30.00,3,24,0.0417,0,Potential Churn
143927,30.00,9,50,0.3200,0,Potential Churn
143928,19.00,15,88,0.5909,1,The Loyalist
143929,7.00,7,68,0.1618,2,The Newcomer
143930,30.00,14,146,0.3836,0,Potential Churn
143931,24.00,3,61,0.3770,0,Potential Churn
143932,10.00,4,17,0.0588,2,The Newcomer
143933,21.00,7,45,0.2444,0,Potential Churn
143934,10.00,12,73,0.4932,2,The Newcomer
143935,21.00,5,51,0.0588,0,Potential Churn
143936,27.00,13,42,0.3095,0,Potential Churn
143937,30.00,4,24,0.1250,0,Potential Churn
143938,29.00,5,34,0.0588,0,Potential Churn
143939,10.00,7,59,0.1186,2,The Newcomer
143940,30.00,11,67,0.5821,0,Potential Churn
143941,30.00,14,167,0.5090,0,Potential Churn
143942,5.00,52,674,0.6024,1,The Loyalist
143943,24.00,10,102,0.4020,0,Potential Churn
143944,11.00,13,157,0.3567,2,The Newcomer
143945,2.00,71,826,0.8232,1,The Loyalist
143946,30.00,5,53,0.6226,0,Potential Churn
143947,28.00,10,54,0.3519,0,Potential Churn
143948,1.00,99,806,0.6935,1,The Loyalist
143949,30.00,3,41,0.2439,0,Potential Churn
143950,22.00,10,78,0.6026,0,Potential Churn
143951,18.00,24,350,0.7057,1,The Loyalist
143952,2.00,12,75,0.3600,2,The Newcomer
143953,30.00,3,27,0.0741,0,Potential Churn
143954,8.00,11,178,0.5562,1,The Loyalist
143955,30.00,7,86,0.1977,0,Potential Churn
143956,26.00,8,174,0.6264,0,Potential Churn
143957,11.00,3,17,0.5294,2,The Newcomer
143958,22.00,3,36,0.3333,0,Potential Churn
143959,4.00,4,22,0.0000,2,The Newcomer
143960,2.00,33,370,0.6892,1,The Loyalist
143961,3.00,64,1023,0.4399,1,The Loyalist
143962,10.00,21,316,0.7437,1,The Loyalist
143963,30.00,4,13,0.5385,0,Potential Churn
143964,30.00,12,166,0.5542,0,Potential Churn
143965,8.00,11,104,0.3654,2,The Newcomer
143966,30.00,3,18,0.2222,0,Potential Churn
143967,16.00,3,50,0.1200,2,The Newcomer
143968,1.00,5,39,0.3333,2,The Newcomer
143969,28.00,4,50,0.3800,0,Potential Churn
143970,4.00,3,22,0.1364,2,The Newcomer
143971,13.00,14,91,0.2747,2,The Newcomer
143972,30.00,6,19,0.1579,0,Potential Churn
143973,14.00,40,452,0.6947,1,The Loyalist
143974,13.00,7,47,0.3191,2,The Newcomer
143975,5.00,20,181,0.6077,1,The Loyalist
143976,18.00,10,87,0.4598,2,The Newcomer
143977,8.00,55,378,0.5476,1,The Loyalist
143978,14.00,28,460,0.6000,1,The Loyalist
143979,13.00,11,64,0.3594,2,The Newcomer
143980,27.00,11,30,0.5333,0,Potential Churn
143981,21.00,3,40,0.3250,0,Potential Churn
143982,3.00,10,135,0.4519,2,The Newcomer
143983,30.00,12,104,0.6250,0,Potential Churn
143984,19.00,21,179,0.6592,1,The Loyalist
143985,10.00,25,223,0.5605,1,The Loyalist
143986,1.00,94,1320,0.8318,1,The Loyalist
143987,30.00,5,27,0.2222,0,Potential Churn
143988,30.00,8,126,0.3333,0,Potential Churn
143989,30.00,5,65,0.4462,0,Potential Churn
143990,18.00,10,163,0.4724,1,The Loyalist
143991,3.00,67,842,0.7708,1,The Loyalist
143992,4.00,50,779,0.7985,1,The Loyalist
143993,15.00,20,235,0.3787,1,The Loyalist
143994,8.00,44,390,0.8179,1,The Loyalist
143995,30.00,16,49,0.5306,0,Potential Churn
143996,30.00,14,126,0.4921,0,Potential Churn
143997,20.00,4,12,0.4167,0,Potential Churn
143998,7.00,20,220,0.3909,1,The Loyalist
143999,30.00,5,107,0.2897,0,Potential Churn
144000,3.00,78,1214,0.7356,1,The Loyalist
144001,29.00,3,18,0.0000,0,Potential Churn
144002,30.00,18,207,0.6280,1,The Loyalist
144003,8.00,31,182,0.5055,1,The Loyalist
144004,4.00,24,515,0.5612,1,The Loyalist
144005,6.00,6,141,0.3404,2,The Newcomer
144006,7.00,3,34,0.4706,2,The Newcomer
144007,30.00,16,147,0.4082,0,Potential Churn
144008,30.00,5,6,0.5000,0,Potential Churn
144009,16.00,7,21,0.2857,2,The Newcomer
144010,16.00,5,75,0.3600,2,The Newcomer
144011,30.00,7,38,0.2895,0,Potential Churn
144012,4.00,5,46,0.1522,2,The Newcomer
144013,30.00,3,20,0.2500,0,Potential Churn
144014,30.00,6,15,0.2667,0,Potential Churn
144015,7.00,34,337,0.5045,1,The Loyalist
144016,30.00,8,40,0.2250,0,Potential Churn
144017,10.00,10,73,0.4110,2,The Newcomer
144018,6.00,5,20,0.1500,2,The Newcomer
144019,2.00,74,809,0.8195,1,The Loyalist
144020,1.00,88,1286,0.8779,1,The Loyalist
144021,16.00,4,23,0.2609,2,The Newcomer
144022,30.00,16,108,0.6574,0,Potential Churn
144023,7.00,91,689,0.7460,1,The Loyalist
144024,6.00,4,12,0.5000,2,The Newcomer
144025,30.00,4,55,0.1818,0,Potential Churn
144026,13.00,4,20,0.3500,2,The Newcomer
144027,26.00,9,160,0.4563,0,Potential Churn
144028,5.00,10,46,0.5000,2,The Newcomer
144029,7.00,5,63,0.3016,2,The Newcomer
144030,26.00,6,100,0.2500,0,Potential Churn
144031,30.00,8,77,0.2597,0,Potential Churn
144032,30.00,6,73,0.4795,0,Potential Churn
144033,30.00,10,117,0.3333,0,Potential Churn
144034,8.00,6,43,0.1163,2,The Newcomer
144035,7.00,29,386,0.6865,1,The Loyalist
144036,10.00,3,17,0.0588,2,The Newcomer
144037,17.00,5,19,0.4737,2,The Newcomer
144038,15.00,4,27,0.0741,2,The Newcomer
144039,18.00,25,77,0.3247,2,The Newcomer
144040,14.00,11,49,0.5510,2,The Newcomer
144041,30.00,4,8,0.5000,0,Potential Churn
144042,20.00,11,45,0.2222,0,Potential Churn
144043,30.00,6,79,0.3671,0,Potential Churn
144044,8.00,46,237,0.8523,1,The Loyalist
144045,27.00,47,149,0.2349,1,The Loyalist
144046,7.00,20,154,0.2857,2,The Newcomer
144047,21.00,22,380,0.5684,1,The Loyalist
144048,14.00,6,39,0.3590,2,The Newcomer
144049,2.00,32,417,0.6978,1,The Loyalist
144050,8.00,29,563,0.5666,1,The Loyalist
144051,15.00,15,32,0.7500,1,The Loyalist
144052,30.00,16,115,0.3130,0,Potential Churn
144053,6.00,3,32,0.1875,2,The Newcomer
144054,30.00,14,252,0.4087,0,Potential Churn
144055,4.00,73,287,0.6237,1,The Loyalist
144056,2.00,5,35,0.2857,2,The Newcomer
144057,7.00,58,348,0.7557,1,The Loyalist
144058,11.00,8,113,0.4779,2,The Newcomer
144059,26.00,11,122,0.3607,0,Potential Churn
144060,30.00,4,63,0.4127,0,Potential Churn
144061,30.00,13,65,0.4000,0,Potential Churn
144062,6.00,10,164,0.4207,2,The Newcomer
144063,2.00,6,56,0.4643,2,The Newcomer
144064,14.00,3,18,0.1667,2,The Newcomer
144065,30.00,6,22,0.2273,0,Potential Churn
144066,30.00,3,46,0.2609,0,Potential Churn
144067,30.00,5,31,0.4194,0,Potential Churn
144068,1.00,48,257,0.6109,1,The Loyalist
144069,6.00,6,22,0.5455,2,The Newcomer
144070,6.00,5,47,0.1489,2,The Newcomer
144071,7.00,4,47,0.3617,2,The Newcomer
144072,13.00,18,127,0.6457,1,The Loyalist
144073,30.00,18,141,0.3191,0,Potential Churn
144074,6.00,5,8,0.5000,2,The Newcomer
144075,1.00,3,31,0.0645,2,The Newcomer
144076,4.00,57,187,0.6310,1,The Loyalist
144077,30.00,13,184,0.3859,0,Potential Churn
144078,28.00,7,44,0.4091,0,Potential Churn
144079,7.00,29,63,0.7937,1,The Loyalist
144080,2.00,4,26,0.1923,2,The Newcomer
144081,8.00,5,24,0.2917,2,The Newcomer
144082,7.00,8,86,0.6279,2,The Newcomer
144083,26.00,12,109,0.6330,0,Potential Churn
144084,3.00,3,16,0.1250,2,The Newcomer
144085,4.00,4,33,0.1515,2,The Newcomer
144086,3.00,29,350,0.7629,1,The Loyalist
144087,30.00,11,42,0.1905,0,Potential Churn
144088,11.00,6,95,0.5895,2,The Newcomer
144089,4.00,29,112,0.3125,1,The Loyalist
144090,23.00,4,29,0.3103,0,Potential Churn
144091,30.00,17,64,0.4844,0,Potential Churn
144092,7.00,10,173,0.4393,2,The Newcomer
144093,30.00,3,18,0.2222,0,Potential Churn
144094,30.00,10,93,0.3763,0,Potential Churn
144095,4.00,35,392,0.4643,1,The Loyalist
144096,30.00,4,65,0.2769,0,Potential Churn
144097,30.00,3,57,0.2982,0,Potential Churn
144098,7.00,5,43,0.3488,2,The Newcomer
144099,1.00,4,53,0.3396,2,The Newcomer
144100,23.00,7,105,0.4857,0,Potential Churn
144101,9.00,4,30,0.0667,2,The Newcomer
144102,20.00,6,100,0.2300,0,Potential Churn
144103,27.00,28,187,0.4171,1,The Loyalist
144104,7.00,33,623,0.6870,1,The Loyalist
144105,30.00,4,32,0.0938,0,Potential Churn
144106,30.00,3,10,0.2000,0,Potential Churn
144107,11.00,19,207,0.4348,1,The Loyalist
144108,30.00,4,31,0.5806,0,Potential Churn
144109,5.00,39,394,0.8198,1,The Loyalist
144110,7.00,5,24,0.4167,2,The Newcomer
144111,6.00,13,116,0.2241,2,The Newcomer
144112,14.00,20,280,0.6143,1,The Loyalist
144113,30.00,15,94,0.3085,0,Potential Churn
144114,7.00,16,209,0.4115,1,The Loyalist
144115,14.00,10,72,0.1944,2,The Newcomer
144116,10.00,74,461,0.7527,1,The Loyalist
144117,12.00,5,78,0.3718,2,The Newcomer
144118,12.00,7,94,0.4362,2,The Newcomer
144119,12.00,24,517,0.6576,1,The Loyalist
144120,2.00,14,180,0.3389,2,The Newcomer
144121,30.00,14,122,0.1803,0,Potential Churn
144122,4.00,4,44,0.2727,2,The Newcomer
144123,24.00,15,103,0.3107,0,Potential Churn
144124,8.00,3,14,0.0714,2,The Newcomer
144125,12.00,35,284,0.6092,1,The Loyalist
144126,3.00,4,40,0.1750,2,The Newcomer
144127,8.00,4,23,0.3043,2,The Newcomer
144128,4.00,59,651,0.8541,1,The Loyalist
144129,28.00,21,209,0.7608,1,The Loyalist
144130,30.00,19,221,0.5430,1,The Loyalist
144131,30.00,4,31,0.2903,0,Potential Churn
144132,15.00,12,141,0.5461,1,The Loyalist
144133,30.00,23,197,0.7919,1,The Loyalist
144134,21.00,4,37,0.0811,0,Potential Churn
144135,7.00,4,24,0.2500,2,The Newcomer
144136,6.00,6,66,0.2879,2,The Newcomer
144137,30.00,19,182,0.7198,1,The Loyalist
144138,30.00,6,24,0.2500,0,Potential Churn
144139,6.00,7,39,0.4615,2,The Newcomer
144140,30.00,3,21,0.0952,0,Potential Churn
144141,22.00,28,205,0.7366,1,The Loyalist
144142,16.00,5,17,0.2941,2,The Newcomer
144143,20.00,26,61,0.7869,1,The Loyalist
144144,1.00,3,18,0.1667,2,The Newcomer
144145,18.00,7,82,0.2927,2,The Newcomer
144146,30.00,4,36,0.1944,0,Potential Churn
144147,30.00,6,54,0.2593,0,Potential Churn
144148,1.00,99,979,0.5598,1,The Loyalist
144149,30.00,9,60,0.4000,0,Potential Churn
144150,30.00,21,187,0.7433,1,The Loyalist
144151,8.00,12,214,0.7056,1,The Loyalist
144152,18.00,3,33,0.2424,2,The Newcomer
144153,15.00,8,163,0.4294,2,The Newcomer
144154,30.00,3,19,0.2105,0,Potential Churn
144155,7.00,3,16,0.1875,2,The Newcomer
144156,6.00,17,104,0.5192,1,The Loyalist
144157,5.00,7,38,0.0263,2,The Newcomer
144158,17.00,13,123,0.3984,2,The Newcomer
144159,7.00,20,497,0.8491,1,The Loyalist
144160,7.00,31,499,0.6232,1,The Loyalist
144161,26.00,6,35,0.5143,0,Potential Churn
144162,15.00,15,127,0.3307,2,The Newcomer
144163,3.00,34,366,0.4863,1,The Loyalist
144164,8.00,22,285,0.5439,1,The Loyalist
144165,18.00,6,26,0.3462,2,The Newcomer
144166,12.00,23,165,0.7697,1,The Loyalist
144167,2.00,49,315,0.5746,1,The Loyalist
144168,7.00,4,51,0.2157,2,The Newcomer
144169,1.00,29,288,0.8438,1,The Loyalist
144170,28.00,7,64,0.4375,0,Potential Churn
144171,3.00,11,105,0.2571,2,The Newcomer
144172,30.00,4,46,0.3043,0,Potential Churn
144173,4.00,5,42,0.2619,2,The Newcomer
144174,7.00,13,241,0.4564,1,The Loyalist
144175,2.00,39,493,0.7444,1,The Loyalist
144176,9.00,5,37,0.2973,2,The Newcomer
144177,7.00,17,104,0.6058,1,The Loyalist
144178,30.00,11,73,0.3288,0,Potential Churn
144179,3.00,26,291,0.7835,1,The Loyalist
144180,25.00,13,78,0.2308,0,Potential Churn
144181,17.00,7,99,0.2929,2,The Newcomer
144182,23.00,12,146,0.2945,0,Potential Churn
144183,5.00,6,41,0.4390,2,The Newcomer
144184,15.00,28,432,0.6042,1,The Loyalist
144185,5.00,61,497,0.5976,1,The Loyalist
144186,30.00,8,96,0.1667,0,Potential Churn
144187,30.00,4,98,0.5714,0,Potential Churn
144188,17.00,8,37,0.4324,2,The Newcomer
144189,10.00,5,81,0.2469,2,The Newcomer
144190,19.00,29,327,0.6758,1,The Loyalist
144191,5.00,3,30,0.2667,2,The Newcomer
144192,10.00,10,87,0.3793,2,The Newcomer
144193,23.00,9,108,0.4074,0,Potential Churn
144194,3.00,92,700,0.7743,1,The Loyalist
144195,8.00,4,30,0.4333,2,The Newcomer
144196,14.00,18,177,0.5706,1,The Loyalist
144197,12.00,34,191,0.4817,1,The Loyalist
144198,30.00,6,63,0.2222,0,Potential Churn
144199,30.00,8,67,0.4478,0,Potential Churn
144200,15.00,22,161,0.6398,1,The Loyalist
144201,18.00,11,131,0.4046,2,The Newcomer
144202,30.00,5,10,0.3000,0,Potential Churn
144203,13.00,15,47,0.5745,2,The Newcomer
144204,6.00,8,135,0.4222,2,The Newcomer
144205,21.00,12,111,0.2883,0,Potential Churn
144206,11.00,13,189,0.6455,1,The Loyalist
144207,1.00,7,33,0.4242,2,The Newcomer
144208,6.00,5,63,0.2698,2,The Newcomer
144209,14.00,13,259,0.6023,1,The Loyalist
144210,30.00,9,21,0.3810,0,Potential Churn
144211,30.00,13,106,0.3019,0,Potential Churn
144212,20.00,11,71,0.4789,0,Potential Churn
144213,30.00,9,92,0.5000,0,Potential Churn
144214,30.00,13,138,0.3478,0,Potential Churn
144215,12.00,8,12,0.8333,2,The Newcomer
144216,30.00,10,45,0.3556,0,Potential Churn
144217,30.00,4,17,0.1176,0,Potential Churn
144218,30.00,5,30,0.1333,0,Potential Churn
144219,17.00,4,69,0.3913,2,The Newcomer
144220,16.00,3,20,0.1500,2,The Newcomer
144221,29.00,6,13,0.6154,0,Potential Churn
144222,5.00,34,193,0.6632,1,The Loyalist
144223,8.00,11,58,0.7241,1,The Loyalist
144224,2.00,26,104,0.7212,1,The Loyalist
144225,30.00,6,84,0.4167,0,Potential Churn
144226,7.00,5,56,0.4821,2,The Newcomer
144227,27.00,3,35,0.1714,0,Potential Churn
144228,3.00,6,51,0.2745,2,The Newcomer
144229,30.00,14,127,0.4252,0,Potential Churn
144230,7.00,21,225,0.2667,1,The Loyalist
144231,30.00,3,77,0.3247,0,Potential Churn
144232,13.00,10,41,0.3902,2,The Newcomer
144233,6.00,14,113,0.5929,1,The Loyalist
144234,3.00,16,83,0.3373,2,The Newcomer
144235,0.00,4,18,0.2778,2,The Newcomer
144236,5.00,10,93,0.2796,2,The Newcomer
144237,23.00,29,181,0.5912,1,The Loyalist
144238,19.00,7,54,0.5370,0,Potential Churn
144239,3.00,99,847,0.8536,1,The Loyalist
144240,30.00,3,24,0.0833,0,Potential Churn
144241,30.00,8,20,0.3500,0,Potential Churn
144242,7.00,78,1486,0.7894,1,The Loyalist
144243,6.00,39,910,0.8286,1,The Loyalist
144244,6.00,55,791,0.7598,1,The Loyalist
144245,20.00,12,157,0.5541,1,The Loyalist
144246,6.00,50,255,0.8549,1,The Loyalist
144247,2.00,3,10,0.1000,2,The Newcomer
144248,7.00,27,110,0.7727,1,The Loyalist
144249,30.00,13,123,0.4228,0,Potential Churn
144250,7.00,19,159,0.5535,1,The Loyalist
144251,4.00,4,26,0.3077,2,The Newcomer
144252,10.00,9,109,0.4312,2,The Newcomer
144253,2.00,13,71,0.4789,2,The Newcomer
144254,30.00,4,22,0.0000,0,Potential Churn
144255,27.00,10,138,0.5652,0,Potential Churn
144256,30.00,10,90,0.5222,0,Potential Churn
144257,30.00,20,228,0.3465,0,Potential Churn
144258,30.00,3,3,0.3333,0,Potential Churn
144259,30.00,6,25,0.2800,0,Potential Churn
144260,23.00,3,62,0.1452,0,Potential Churn
144261,21.00,5,19,0.0000,0,Potential Churn
144262,30.00,4,37,0.2162,0,Potential Churn
144263,8.00,3,28,0.0714,2,The Newcomer
144264,18.00,7,95,0.1263,2,The Newcomer
144265,6.00,19,184,0.6141,1,The Loyalist
144266,6.00,41,342,0.5556,1,The Loyalist
144267,21.00,12,39,0.3333,0,Potential Churn
144268,30.00,4,26,0.4231,0,Potential Churn
144269,7.00,15,56,0.5714,2,The Newcomer
144270,30.00,4,51,0.2157,0,Potential Churn
144271,30.00,10,70,0.4429,0,Potential Churn
144272,30.00,4,46,0.2609,0,Potential Churn
144273,23.00,5,8,0.3750,0,Potential Churn
144274,7.00,35,492,0.5854,1,The Loyalist
144275,30.00,49,272,0.5588,1,The Loyalist
144276,13.00,7,37,0.4324,2,The Newcomer
144277,15.00,15,28,0.6429,2,The Newcomer
144278,11.00,9,73,0.2877,2,The Newcomer
144279,10.00,17,185,0.5459,1,The Loyalist
144280,7.00,12,117,0.5043,2,The Newcomer
144281,14.00,10,171,0.3392,2,The Newcomer
144282,13.00,15,145,0.5862,1,The Loyalist
144283,9.00,12,48,0.4375,2,The Newcomer
144284,10.00,28,270,0.6407,1,The Loyalist
144285,6.00,4,26,0.4231,2,The Newcomer
144286,5.00,4,30,0.4000,2,The Newcomer
144287,30.00,8,65,0.2308,0,Potential Churn
144288,17.00,21,409,0.7359,1,The Loyalist
144289,16.00,36,598,0.6806,1,The Loyalist
144290,7.00,10,128,0.5234,2,The Newcomer
144291,6.00,36,526,0.8536,1,The Loyalist
144292,9.00,4,51,0.3137,2,The Newcomer
144293,4.00,5,39,0.1538,2,The Newcomer
144294,13.00,6,91,0.3956,2,The Newcomer
144295,4.00,7,160,0.3125,2,The Newcomer
144296,7.00,3,25,0.1600,2,The Newcomer
144297,29.00,36,716,0.8226,1,The Loyalist
144298,30.00,4,18,0.2222,0,Potential Churn
144299,22.00,15,269,0.4349,1,The Loyalist
144300,30.00,4,54,0.0185,0,Potential Churn
144301,5.00,30,440,0.6727,1,The Loyalist
144302,23.00,15,123,0.3008,0,Potential Churn
144303,30.00,43,361,0.4127,1,The Loyalist
144304,1.00,92,839,0.9035,1,The Loyalist
144305,3.00,35,592,0.7111,1,The Loyalist
144306,7.00,3,44,0.1364,2,The Newcomer
144307,7.00,11,102,0.3824,2,The Newcomer
144308,30.00,6,79,0.4051,0,Potential Churn
144309,30.00,4,14,0.4286,0,Potential Churn
144310,25.00,3,24,0.1250,0,Potential Churn
144311,30.00,11,196,0.6429,0,Potential Churn
144312,0.00,6,55,0.1818,2,The Newcomer
144313,9.00,7,75,0.4533,2,The Newcomer
144314,13.00,30,493,0.6734,1,The Loyalist
144315,1.00,25,107,0.4579,1,The Loyalist
